route_date,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,departure_place,destination_place,star_rating,number_of_customer_reviews,price,deal_price,seats_available,window_seats
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON A/C Sleeper (2+1),20:10,03h 00m,23:10,Beawer bypass,Sindhi Camp,3.5,,1000.0,0.0,30.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,bhaiya travels,NON A/C Sleeper (2+1),21:10,03h 30m,00:40,Beawar,200 Ft Bypass,3.3,,850.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,03h 10m,00:25,Jain safar travels_beawer,Station Road,3.1,,900.0,0.0,38.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Kalpana Travels,A/C Seater / Sleeper (2+1),22:10,03h 25m,01:35,Shree balaji travels,Bhankrota Bus Stand,3.3,,900.0,0.0,30.0,8.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Rishabh travels,Bharat Benz A/C Sleeper (2+1),22:15,03h 10m,01:25,Beawer -bypass,"Ajmer pulia, metro plaza (g-7...",3.5,,1200.0,0.0,36.0,24.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,03h 36m,01:57,"Jain safar travels, beawer",City Station Road,3.5,,750.0,0.0,40.0,26.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,bhaiya travels,NON A/C Sleeper (2+1),22:25,03h 30m,01:55,Beawar,200 Ft Bypass,3.3,,800.0,0.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:25,04h 00m,02:25,Bus - Stand,Gitanjali Travels,3.1,,750.0,0.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Bluecity Bus,Bharat Benz A/C Sleeper (2+1),22:30,04h 00m,02:30,Chamunda Bridge,Sindhi Camp,4.3,,1000.0,950.0,40.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),22:30,03h 10m,01:40,Nakoda Travels Chand Gate,Narayan Singh Circle,3.1,,900.0,0.0,38.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Gajraj Travels,A/C Seater/Sleeper (2+1),22:40,03h 20m,02:00,Aaram Travels outside chand gate,200 Ft Bypass,4.4,,950.0,0.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,NS Travels,A/C Sleeper (2+1),22:50,03h 40m,02:30,By Pass Midway Hotel,Sindhi Camp,3.0,,1200.0,0.0,35.0,8.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,03h 05m,02:00,Balaji Travels,200 Ft Bypass,3.7,,950.0,0.0,42.0,14.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,AC Sleeper (2+1),23:00,03h 15m,02:15,"Jain safar travels, beawer",City Station Road,3.5,,950.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,NTC Travels,NON AC Seater / Sleeper 2+1,23:36,03h 30m,03:06,"B.l.tower k samne ,station ro...",Sindhi Camp,3.6,,899.0,854.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03h 25m,03:15,Chand Gate,200 Ft Bypass,3.5,,750.0,0.0,40.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,NS Travels,A/C Sleeper (2+1),23:50,03h 50m,03:40,By Pass Midway Hotel,Sindhi Camp,3.0,,1500.0,1350.0,36.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Suraj Travel And Cargo Services,Bharat Benz A/C Seater /Sleeper (2+1),23:55,02h 50m,02:45,Bus Stand Beawar,200ft by pass ajmer road jaipur,3.5,,1333.33,0.0,26.0,6.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Chanakya Travels Agency,A/C Sleeper (1+2),00:40,03h 05m,03:45,Chand Gate,200 Ft Bypass,3.5,,700.0,0.0,36.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Chanakya Travels Agency,AC Sleeper (2+1),00:40,03h 00m,03:40,Chand Gate,200 Ft Bypass,3.5,,800.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Ashok Travels and Cargo,Non A/C Seater / Sleeper (2+1),01:00,03h 45m,04:45,Mahaveer Nakoda Travels Near ...,Sindhi Camp,1.8,,650.0,0.0,19.0,3.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jay Bajrang Travels,A/C Seater/Sleeper (2+1),01:20,03h 40m,05:00,Bypass,200 Ft Bypass,2.3,,857.14,0.0,31.0,8.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jay Bajrang Travels,Non A/C Seater / Sleeper (2+1),01:55,03h 05m,05:00,Bypass,Sindhi Camp,2.3,,857.14,0.0,22.0,3.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,T.R. JANI TRAVELS,A/C Seater / Sleeper (2+1),02:00,03h 00m,05:00,T.R JANI C/O NAKODA TRAVELS B...,200 Ft Bypass,2.3,,800.0,0.0,36.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RP Rajasthan Travels,AC Sleeper (2+1),02:25,03h 10m,05:35,Beawer,City Station Road,2.6,,761.9,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Raj Travels(EXPRESS),NON A/C Sleeper (2+1),03:00,04h 00m,07:00,"safar travels,chang gate,beawer",200 Ft Bypass,2.6,,700.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Safar travels and cargo,A/C Sleeper (2+1),04:50,03h 40m,08:30,Beawar,Jaipur,2.3,,749.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Safar travels and cargo,NON A/C Sleeper (2+1),07:00,04h 30m,11:30,Bus stand,Jaipur,2.3,,649.0,0.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Safar travels and cargo,NON A/C Sleeper (2+2),08:00,04h 30m,12:30,Bus stand,Jaipur,2.3,,649.0,0.0,48.0,20.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Shree Mahalaxmi Travels,AC Sleeper (2+1),08:00,03h 30m,11:30,Udaipur chungi naka,City Station Road,2.8,,2299.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),08:30,04h 15m,12:45,"By pass beawer,bewaer",Sindhi Camp,2.4,,700.0,665.0,40.0,24.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Raj Travels(EXPRESS),A/C Sleeper (2+1),12:45,04h 15m,17:00,aaram travels,Raj Travels Express Hushan Pu...,2.6,,3000.0,2850.0,40.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Safar travels and cargo,A/C Sleeper (2+1),12:45,04h 15m,17:00,SAFAR NAKODA TRAVELS ( UDAIPU...,"Seema Travels,Opp Polovictory...",2.3,,3000.0,0.0,36.0,12.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),14:00,03h 30m,17:30,Shree Mahaveer Nakoda Travels...,"Rajat Rides Tour and Travels,...",2.1,,700.0,0.0,25.0,7.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Mahadev Travels,A/C Seater / Sleeper (2+1),14:45,05h 30m,20:15,mahadev Nakoda travels CHAND ...,Sindhi Camp,2.1,,3000.0,0.0,22.0,8.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Shri Krishna Travels,NON A/C Sleeper (2+1),16:05,03h 25m,19:30,By Pass Jaipur Road,Ft By pass,,,1300.0,0.0,36.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Rajat Rides Tours and Travels,A/C Sleeper (2+1),17:15,03h 30m,20:45,Shree Mahaveer Nakoda Travels...,"Rajat Rides Tour and Travels,...",2.1,,1200.0,0.0,34.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),18:20,04h 55m,23:15,Opp. Petrol pump chungi naka ...,Kalpana Chembers,2.8,,800.0,0.0,30.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,New Kothari Travels,NON A/C Sleeper (2+2),18:30,03h 30m,22:00,Shree Balaji Travels,narayan singh circel,2.4,,1500.0,0.0,48.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Om Travels,NON A/C Sleeper (2+1),19:00,05h 10m,00:10,Shri mahaveer nakoda travels,Sindhi Camp,2.9,,1200.0,0.0,30.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),19:00,03h 55m,22:55,Shri mahaveer nakoda travels,Jaipur,2.4,,1100.0,0.0,38.0,10.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,SHREE MARUTIKRUPA TRAVELS AND CARGO,NON A/C Sleeper (2+1),19:00,04h 15m,23:15,"Nakoda travel,chand gate",Ajmeri Puliya,2.4,,1400.0,1330.0,36.0,24.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Deepak Travels,NON A/C Sleeper (2+1),19:15,05h 00m,00:15,Beawar,Sindhi Camp,2.0,,1150.0,0.0,30.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),19:35,04h 00m,23:35,Shri mahaveer nakoda travels,Jaipur,2.4,,750.0,0.0,38.0,
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Shree Mahaveer Nakoda Travels,NON AC Seater / Sleeper 2+1,20:40,04h 35m,01:15,SHRI MAHAVEER NAKODA TRAVELS,200 Ft Bypass,2.4,,699.0,0.0,36.0,6.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Ashok Travels and Cargo,Non A/C Seater / Sleeper (2+1),21:00,02h 45m,23:45,BEAWAR,200 Ft Bypass,1.8,,650.0,0.0,34.0,5.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Shree Mahaveer Nakoda Travels,NON AC Seater / Sleeper 2+1,22:00,04h 00m,02:00,SHRI MAHAVEER NAKODA TRAVELS,200 Ft Bypass,2.4,,699.0,0.0,36.0,6.0
20-Sep-2024,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Mahaveer Travel Company,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03h 30m,03:15,By pass beawer,Polo Victory,2.9,,952.38,0.0,38.0,22.0
20-Sep-2024,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Yes Express Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:00,16h 30m,15:30,Belgaum,Mapusa,3.1,,2190.0,0.0,28.0,10.0
20-Sep-2024,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),03:30,04h 30m,08:00,"SS Travels Near RTO Circle,Be...",Madgaon,1.3,5.0,1550.0,0.0,26.0,8.0
20-Sep-2024,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Shirdi Xpress,A/C Sleeper (2+1),08:15,03h 15m,11:30,Shivajinagar,Panjim,2.2,8.0,1700.0,0.0,15.0,3.0
20-Sep-2024,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,S R Travels,NON A/C Sleeper (2+1),01:00,05h 00m,06:00,Nehru Nagar,Panjim,1.3,16.0,799.0,0.0,19.0,7.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146214,AC Seater (2+2),09:20,06h 40m,16:00,Bettiah Bus Stand,Gandhi Maidan,3.6,97.0,331.0,0.0,27.0,12.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146159,Non AC Seater (2+2),14:30,05h 00m,19:30,Bettiah Bus Stand,Gandhi Maidan,2.8,97.0,285.0,0.0,35.0,15.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,V.I.P Travels,A/C Seater / Sleeper (2+2),10:10,06h 00m,16:10,Betiah Bus Stand,Bus Stand,3.0,,350.0,0.0,51.0,21.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Vivek Travels,A/C Seater (2+2),06:30,06h 30m,13:00,Betiah Bus Stand,Patliputra Bairiya ISBT,,,400.0,0.0,45.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Vivek Travels,A/C Seater / Sleeper (2+2),06:45,07h 01m,13:46,Betiah Bus Stand,Patliputra Bairiya ISBT,,,400.0,0.0,72.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),09:13,06h 47m,16:00,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),09:55,06h 55m,16:50,Betiah Bus Stand,Gandhi Maidan bsrtc bus depo,2.3,,500.0,0.0,54.0,26.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater (2+2),12:30,06h 20m,18:50,Betiah Bus Stand,Patliputra Bairiya ISBT,,,450.0,383.0,41.0,18.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater (2+2),12:39,06h 06m,18:45,Betiah Bus Stand,Patliputra Bairiya ISBT,,,450.0,0.0,41.0,18.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater (2+2),12:41,06h 24m,19:05,Betiah Bus Stand,Patliputra Bairiya ISBT,,,450.0,0.0,41.0,18.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di,AC Seater (2+2),12:44,06h 16m,19:00,Betiah Bus Stand,Patliputra Bairiya ISBT,,,450.0,0.0,41.0,18.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Vivek Travels,A/C Seater / Sleeper (2+1),13:15,07h 15m,20:30,Betiah Bus Stand,Patliputra Bairiya ISBT,,,450.0,0.0,54.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:00,17h 45m,08:45,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:00,06h 00m,21:00,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:15,06h 05m,21:20,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:21,06h 24m,21:45,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:30,06h 45m,22:15,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Saurabh Travels,A/C Seater Push Back (2+2),15:37,06h 38m,22:15,Betiah Bus Stand,Patliputra Bairiya ISBT,1.0,,450.0,416.0,42.0,18.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),21:55,07h 36m,05:31,Betiah Bus Stand,Gandhi Maidan bsrtc bus depo,2.3,13.0,550.0,0.0,40.0,19.0
19-Sep-2024,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:00,07h 00m,05:00,Bettiah Bus Stand,Patna,1.9,13.0,500.0,463.0,10.0,5.0
19-Sep-2024,Bihpuria to Dibrugarh,https://www.redbus.in/bus-tickets/bihpuria-to-dibrugarh,Assam State Transport Corporation (ASTC) - 147552,Bharat Benz A/C Seater (2+2),06:30,04h 15m,10:45,"Bihpuria Bus Stand, Bihpuria",ASTC Chowkidingi Bus Stand,4.4,37.0,292.6,0.0,35.0,17.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193699,Express Non AC Seater 2+3,04:45,03h 30m,08:15,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 191327,Super Luxury Volvo AC Seater Pushback 2+2,05:30,03h 30m,09:00,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.5,14.0,421.0,0.0,37.0,18.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193413,Express Non AC Seater 2+3,06:10,06h 20m,12:30,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,252.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 192419,Express Non AC Seater 2+3,08:00,04h 45m,12:45,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 188889,Express Non AC Seater 2+3,09:15,04h 45m,14:00,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:00,03h 30m,08:30,Kem Road,Sawli Bypass,3.8,31.0,476.0,0.0,38.0,10.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),06:00,03h 10m,09:10,Murti Circle,By Pass Sawli,5.0,8.0,666.67,0.0,49.0,22.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),08:10,03h 16m,11:26,"Near, Dungar College Sadul-Ga...",Sawli Bypass,4.2,33.0,475.0,0.0,43.0,10.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Amar Travels,A/C Seater / Sleeper (2+1),08:40,04h 00m,12:40,JUNAGARH BUS STAND,Sanwali Circle By Pass,3.5,,400.0,0.0,43.0,10.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),12:05,03h 50m,15:55,Ambedkar Circle,Narayan Singh Circle,3.6,15.0,333.0,0.0,42.0,12.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 146127,Express Non AC Seater 2+3,10:15,04h 45m,15:00,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 159380,Express Non AC Seater 2+3,10:45,04h 40m,15:25,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193857,Express Non AC Seater 2+3,12:40,04h 50m,17:30,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193696,Deluxe AC Seater 2+2,13:45,03h 45m,17:30,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,446.0,0.0,37.0,
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193580,Express Non AC Seater 2+3,14:30,04h 50m,19:20,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,250.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 173598,Super Luxury Volvo AC Seater Pushback 2+2,16:31,03h 14m,19:45,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,60.0,421.0,0.0,37.0,18.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 193272,Express Non AC Seater 2+3,17:00,05h 00m,22:00,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,240.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RSRTC - 182762,Express Non AC Seater 2+3,21:55,04h 50m,02:45,BIKANER RSRTC BUS STAND,SIKAR RSRTC BUS STAND,4.4,,231.0,0.0,42.0,15.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:30,03h 40m,18:10,"Near, Dungar College Sadul-Ga...",Sawli Bypass,4.0,33.0,476.0,0.0,38.0,4.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,03h 12m,17:52,A. Rathore travels near naga...,Bypass,5.0,6.0,750.0,0.0,36.0,12.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,03h 10m,18:40,Sadaulganj,By Pass Sawli,4.4,7.0,666.67,0.0,49.0,22.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),17:00,03h 30m,20:30,"Near, Dungar College Sadul-Ga...",Sawli Bypass,3.8,14.0,476.0,0.0,36.0,8.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Neelam Travels,A/C Seater / Sleeper (2+1),18:30,04h 30m,23:00,Neelam travels pt deen dayal ...,Narayan Singh Circle,3.5,,400.0,0.0,42.0,12.0
21-Sep-2024,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,03h 15m,22:30,"Near, Dungar College Sadul-Ga...",Sawli Bypass,4.0,13.0,476.0,0.0,39.0,10.0
